click,blueTopIndex,blueTopName,blueTopPlay,blueJungleIndex,blueJungleName,blueJunglePlay,blueMidIndex,blueMidName,blueMidPlay,blueBotIndex,blueBotName,blueBotPlay,blueSupportIndex,blueSupportName,blueSupportPlay,speaker_early_index,speaker_late_index,ChampFam,TVJearly,TVJlate,blue_excel_early,blue_excel_late,blue_excel_general,speaker_excel_early,speaker_excel_late,RT,language,age,gender,education,Browser,OS,screenH,screenW,year_started,league_level,hours_total,games_weekly,champfam_total,criteria_early,criteria_late,hierarch_early,hierarch_late,time_in_minutes,participant_id
2,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,1,5,0,1,0.4,0.65,0.5,,,,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
3,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,1,5,0,1,0.4,0.65,0.5,0.4,,,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
4,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,1,5,0,1,0.4,0.65,0.5,0.4,0.65,107.315,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
5,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,1,4,,,,,,,,107.315,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
6,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,1,4,1,0,,,,,,107.315,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
7,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,1,4,1,0,0.55,0.55,0.5,,,107.315,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
8,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,1,4,1,0,0.55,0.55,0.5,0.4,,107.315,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
9,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,1,4,1,0,0.55,0.55,0.5,0.4,0.65,92615.801,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
10,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,1,5,,,,,,,,92615.801,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
11,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,1,5,1,0,,,,,,92615.801,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
12,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,1,5,1,0,0.7,0.48,0.6,,,92615.801,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
13,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,1,5,1,0,0.7,0.48,0.6,0.7,,92615.801,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
14,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,1,1,5,1,0,0.7,0.48,0.6,0.7,0.6,68.204,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
15,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,0,5,,,,,,,,68.204,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
16,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,0,5,1,0,,,,,,68.204,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
17,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,0,5,1,0,0.7,0.3,0.6,,,68.204,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
18,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,0,5,1,0,0.7,0.3,0.6,0.7,,68.204,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
19,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,0,5,1,0,0.7,0.3,0.6,0.7,0.3,53.247,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
20,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,5,,,,,,,,53.247,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
21,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,5,1,1,,,,,,53.247,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
22,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,5,1,1,0.6,0.6,0.65,,,53.247,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
23,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,5,1,1,0.6,0.6,0.65,0.65,,53.247,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
24,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,5,1,1,0.6,0.6,0.65,0.65,0.65,52.687,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
25,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,5,,,,,,,,52.687,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
26,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,5,0,1,,,,,,52.687,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
27,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,5,0,1,0.5,0.8,0.65,,,52.687,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
28,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,5,0,1,0.5,0.8,0.65,0.5,,52.687,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
29,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,5,0,1,0.5,0.8,0.65,0.5,0.8,55.874,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
30,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,0,5,,,,,,,,55.874,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
31,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,0,5,0,1,,,,,,55.874,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
32,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,0,5,0,1,0.4,0.8,0.7,,,55.874,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
33,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,0,5,0,1,0.4,0.8,0.7,0.4,,55.874,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
34,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,0,5,0,1,0.4,0.8,0.7,0.4,0.5,61.182,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
35,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,0,5,,,,,,,,61.182,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
36,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,0,5,1,1,,,,,,61.182,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
37,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,0,5,1,1,0.55,0.6,0.5,,,61.182,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
38,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,0,5,1,1,0.55,0.6,0.5,0.44,,61.182,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
39,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,0,5,1,1,0.55,0.6,0.5,0.44,0.4,57.735,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
40,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,0,5,,,,,,,,57.735,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
41,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,0,5,1,1,,,,,,57.735,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
42,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,0,5,1,1,0.65,0.75,0.7,,,57.735,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
43,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,0,5,1,1,0.65,0.75,0.7,0.5,,57.735,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
44,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,0,0,5,1,1,0.65,0.75,0.7,0.5,0.5,54.713,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
45,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,1,5,,,,,,,,54.713,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
46,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,1,5,0,1,,,,,,54.713,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
47,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,1,5,0,1,0.5,0.6,0.55,,,54.713,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
48,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,1,5,0,1,0.5,0.6,0.55,0.6,,54.713,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
49,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,1,5,0,1,0.5,0.6,0.55,0.6,0.7,55.528,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
50,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,5,,,,,,,,55.528,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
51,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,5,1,0,,,,,,55.528,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
52,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,5,1,0,0.9,0.45,0.65,,,55.528,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
53,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,5,1,0,0.9,0.45,0.65,0.5,,55.528,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
54,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,5,1,0,0.9,0.45,0.65,0.5,0.25,55.389,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
55,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,1,0,5,,,,,,,,55.389,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
56,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,1,0,5,1,1,,,,,,55.389,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
57,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,1,0,5,1,1,0.6,0.7,0.65,,,55.389,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
58,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,1,0,5,1,1,0.6,0.7,0.65,0.6,,55.389,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
59,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,1,0,5,1,1,0.6,0.7,0.65,0.6,0.5,40.226,English,18,Male,2,Safari,Mac,1120,1792,2018,Gold,"100-1,000",5-Mar,91-120,0.65,0.9,0.5,0.5,1556.793267,39
0,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,0,5,,,,,,,,,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
1,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,0,5,1,0,,,,,,,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
2,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,0,5,1,0,0.64,0.36,0.48,,,,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
3,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,0,5,1,0,0.64,0.36,0.48,0.67,,,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
4,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,0,5,1,0,0.64,0.36,0.48,0.67,0.33,103.786,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
5,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,1,5,,,,,,,,103.786,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
6,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,1,5,0,1,,,,,,103.786,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
7,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,1,5,0,1,0.29,0.66,0.39,,,103.786,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
8,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,1,5,0,1,0.29,0.66,0.39,0.61,,103.786,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
9,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,1,1,5,0,1,0.29,0.66,0.39,0.61,0.79,78.713,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
10,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,1,5,,,,,,,,78.713,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
11,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,1,5,0,1,,,,,,78.713,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
12,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,1,5,0,1,0.35,0.74,0.46,,,78.713,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
13,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,1,5,0,1,0.35,0.74,0.46,0.3,,78.713,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
14,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,1,5,0,1,0.35,0.74,0.46,0.3,0.76,73.134,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
15,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,1,5,,,,,,,,73.134,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
16,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,1,5,1,0,,,,,,73.134,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
17,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,1,5,1,0,0.62,0.29,0.5,,,73.134,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
18,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,1,5,1,0,0.62,0.29,0.5,0.68,,73.134,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
19,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,1,1,5,1,0,0.62,0.29,0.5,0.68,0.58,45.866,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
20,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,0,5,,,,,,,,45.866,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
21,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,0,5,0,0,,,,,,45.866,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
22,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,0,5,0,0,0.39,0.55,0.46,,,45.866,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
23,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,0,5,0,0,0.39,0.55,0.46,0.36,,45.866,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
24,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,0,0,5,0,0,0.39,0.55,0.46,0.36,0.44,151.646,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
25,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,0,1,5,,,,,,,,151.646,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
26,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,0,1,5,1,0,,,,,,151.646,,,Male,3,Chrome,Windows,1080,1920,2011,Master,"1,000-10,000",20-Nov,121-150,0.6,0.6,0.5,0.5,2356.3372,40
