click,blueTopIndex,blueTopName,blueTopPlay,blueJungleIndex,blueJungleName,blueJunglePlay,blueMidIndex,blueMidName,blueMidPlay,blueBotIndex,blueBotName,blueBotPlay,blueSupportIndex,blueSupportName,blueSupportPlay,speaker_early_index,speaker_late_index,ChampFam,TVJearly,TVJlate,blue_excel_early,blue_excel_late,blue_excel_general,speaker_excel_early,speaker_excel_late,RT,language,age,gender,education,background_RT,Browser,OS,screenH,screenW,year_started,league_level,hours_total,games_weekly,champfam_total,time_in_minutes,participant_id,criteria_early,criteria_late,hierarch_early,hierarch_late
45,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,0,,,,,,,,31.18,English,20,Female,2,72.847,Chrome,Mac,900,1440,0,-1,-1,-1,-1,19.51048333,30,,,,
46,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,0,1,1,,,,,,31.18,English,20,Female,2,72.847,Chrome,Mac,900,1440,0,-1,-1,-1,-1,19.51048333,30,,,,
47,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,0,1,1,1,1,1,,,31.18,English,20,Female,2,72.847,Chrome,Mac,900,1440,0,-1,-1,-1,-1,19.51048333,30,,,,
48,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,0,1,1,1,1,1,1,,31.18,English,20,Female,2,72.847,Chrome,Mac,900,1440,0,-1,-1,-1,-1,19.51048333,30,,,,
49,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,0,1,1,1,1,1,1,1,24.735,English,20,Female,2,72.847,Chrome,Mac,900,1440,0,-1,-1,-1,-1,19.51048333,30,,,,
50,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,0,,,,,,,,24.735,English,20,Female,2,72.847,Chrome,Mac,900,1440,0,-1,-1,-1,-1,19.51048333,30,,,,
51,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,0,0,1,,,,,,24.735,English,20,Female,2,72.847,Chrome,Mac,900,1440,0,-1,-1,-1,-1,19.51048333,30,,,,
52,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,0,0,1,0.1,1,1,,,24.735,English,20,Female,2,72.847,Chrome,Mac,900,1440,0,-1,-1,-1,-1,19.51048333,30,,,,
53,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,0,0,1,0.1,1,1,0.1,,24.735,English,20,Female,2,72.847,Chrome,Mac,900,1440,0,-1,-1,-1,-1,19.51048333,30,,,,
54,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,0,0,1,0.1,1,1,0.1,0.2,39.526,English,20,Female,2,72.847,Chrome,Mac,900,1440,0,-1,-1,-1,-1,19.51048333,30,,,,
55,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,0,,,,,,,,39.526,English,20,Female,2,72.847,Chrome,Mac,900,1440,0,-1,-1,-1,-1,19.51048333,30,,,,
56,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,0,1,1,,,,,,39.526,English,20,Female,2,72.847,Chrome,Mac,900,1440,0,-1,-1,-1,-1,19.51048333,30,,,,
57,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,0,1,1,1,1,1,,,39.526,English,20,Female,2,72.847,Chrome,Mac,900,1440,0,-1,-1,-1,-1,19.51048333,30,,,,
58,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,0,1,1,1,1,1,0.1,,39.526,English,20,Female,2,72.847,Chrome,Mac,900,1440,0,-1,-1,-1,-1,19.51048333,30,,,,
59,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,0,1,1,1,1,1,0.1,1,29.137,English,20,Female,2,72.847,Chrome,Mac,900,1440,0,-1,-1,-1,-1,19.51048333,30,,,,
0,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,0,0,0,,,,,,,,,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
1,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,0,0,0,0,0,,,,,,,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
2,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,0,0,0,0,0,0.37,0.81,0.74,,,,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
3,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,0,0,0,0,0,0.37,0.81,0.74,0.66,,,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
4,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,0,0,0,0,0,0.37,0.81,0.74,0.28,0.3,445.666,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
5,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,1,0,1,,,,,,,,445.666,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
6,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,1,0,1,1,0,,,,,,445.666,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
7,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,1,0,1,1,0,0.53,0.41,0.5,,,445.666,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
8,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,1,0,1,1,0,0.53,0.41,0.5,0.69,,445.666,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
9,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,1,0,1,1,0,0.53,0.41,0.5,0.69,0.36,48.627,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
10,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,0,1,1,,,,,,,,48.627,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
11,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,0,1,1,1,1,,,,,,48.627,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
12,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,0,1,1,1,1,0.41,0.55,0.45,,,48.627,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
13,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,0,1,1,1,1,0.41,0.55,0.45,0.25,,48.627,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
14,59,Kled,0.0147,83,Olaf,0.0411,89,Qiyana,0.0188,46,Jhin,0.0642,142,Yuumi,0.0784,0,1,1,1,1,0.41,0.55,0.45,0.25,0.62,128.414,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
15,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,1,0,1,,,,,,,,128.414,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
16,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,1,0,1,0,1,,,,,,128.414,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
17,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,1,0,1,0,1,0.37,0.51,0.31,,,128.414,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
18,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,1,0,1,0,1,0.37,0.51,0.31,0.47,,128.414,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
19,33,Garen,0.0603,71,Master Yi,0.0537,130,Vel'Koz,0.0133,46,Jhin,0.0642,76,Nami,0.0652,1,0,1,0,1,0.37,0.51,0.31,0.47,0.43,34.862,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
20,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,1,,,,,,,,34.862,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
21,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,1,1,1,,,,,,34.862,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
22,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,1,1,1,0.34,0.49,0.35,,,34.862,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
23,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,1,1,1,0.34,0.49,0.35,0.43,,34.862,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
24,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,1,1,1,0.34,0.49,0.35,0.43,0.45,43.966,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
25,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,0,2,,,,,,,,43.966,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
26,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,0,2,1,1,,,,,,43.966,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
27,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,0,2,1,1,0.47,0.65,0.55,,,43.966,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
28,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,0,2,1,1,0.47,0.65,0.55,0.6,,43.966,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
29,40,Irelia,0.0226,62,Lee Sin,0.1486,24,Ekko,0.0238,15,Caitlyn,0.0932,12,Blitzcrank,0.0593,1,0,2,1,1,0.47,0.65,0.55,0.6,0.64,25.315,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
30,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,1,1,0,,,,,,,,25.315,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
31,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,1,1,0,0,1,,,,,,25.315,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
32,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,1,1,0,0,1,0.33,0.57,0.33,,,25.315,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
33,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,1,1,0,0,1,0.33,0.57,0.33,0.42,,25.315,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
34,68,Malphite,0.0223,36,Graves,0.0375,84,Orianna,0.0217,124,Twitch,0.012,11,Bard,0.0368,1,1,0,0,1,0.33,0.57,0.33,0.42,0.64,22.823,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
35,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,1,1,2,,,,,,,,22.823,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
36,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,1,1,2,0,1,,,,,,22.823,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
37,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,1,1,2,0,1,0.33,0.5,0.58,,,22.823,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
38,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,1,1,2,0,1,0.33,0.5,0.58,0.41,,22.823,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
39,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,1,1,2,0,1,0.33,0.5,0.58,0.41,0.56,37.734,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
40,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,1,0,,,,,,,,37.734,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
41,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,1,0,0,0,,,,,,37.734,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
42,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,1,0,0,0,0.33,0.35,0.35,,,37.734,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
43,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,1,0,0,0,0.33,0.35,0.35,0.25,,37.734,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
44,54,Kayle,0.0139,44,Jax,0.0221,21,Diana,0.0412,73,Miss Fortune,0.0964,66,Lulu,0.0534,0,1,0,0,0,0.33,0.35,0.35,0.25,0.35,19.308,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
45,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,0,1,2,,,,,,,,19.308,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
46,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,0,1,2,1,1,,,,,,19.308,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
47,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,0,1,2,1,1,0.5,0.61,0.52,,,19.308,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
48,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,0,1,2,1,1,0.5,0.61,0.52,0.41,,19.308,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
49,87,Poppy,0.0107,62,Lee Sin,0.1486,112,Sylas,0.0361,49,Kalista,0.0204,76,Nami,0.0652,0,1,2,1,1,0.5,0.61,0.52,0.41,0.64,25.365,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
50,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,0,0,,,,,,,,25.365,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
51,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,0,0,0,0,,,,,,25.365,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
52,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,0,0,0,0,0.31,0.3,0.29,,,25.365,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
53,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,0,0,0,0,0.31,0.3,0.29,0.19,,25.365,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
54,85,Ornn,0.0374,143,Zac,0.0667,61,LeBlanc,0.0332,7,Aphelios,0.0536,66,Lulu,0.0534,0,0,0,0,0,0.31,0.3,0.29,0.19,0.25,16.546,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
55,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,1,,,,,,,,16.546,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
56,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,1,1,1,,,,,,16.546,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
57,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,1,1,1,0.39,0.43,0.42,,,16.546,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
58,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,1,1,1,0.39,0.43,0.42,0.27,,16.546,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
59,16,Camille,0.0162,62,Lee Sin,0.1486,86,Pantheon,0.0121,65,Lucian,0.0694,11,Bard,0.0368,0,0,1,1,1,0.39,0.43,0.42,0.27,0.29,18.048,Chinese,21,Female,1,671.952,Chrome,Mac,800,1280,0,-1,-1,-1,-1,26.55531667,34,,,,
0,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,0,0,,,,,,,,,English,22,Female,2,57.575,Chrome,Windows,864,1536,2014,<30,0-10,0,0-30,7.620416667,37,0.04,0.04,0.4,0.39
1,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,0,0,0,0,,,,,,,English,22,Female,2,57.575,Chrome,Windows,864,1536,2014,<30,0-10,0,0-30,7.620416667,37,0.04,0.04,0.4,0.39
2,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,0,0,0,0,0.19,0.19,0.19,,,,English,22,Female,2,57.575,Chrome,Windows,864,1536,2014,<30,0-10,0,0-30,7.620416667,37,0.04,0.04,0.4,0.39
3,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,0,0,0,0,0.19,0.19,0.19,1,,,English,22,Female,2,57.575,Chrome,Windows,864,1536,2014,<30,0-10,0,0-30,7.620416667,37,0.04,0.04,0.4,0.39
4,85,Ornn,0.0374,25,Elise,0.06,81,Nocturne,0.0055,65,Lucian,0.0694,11,Bard,0.0368,1,0,0,0,0,0.19,0.19,0.19,1,0.2,62.084,English,22,Female,2,57.575,Chrome,Windows,864,1536,2014,<30,0-10,0,0-30,7.620416667,37,0.04,0.04,0.4,0.39
5,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,0,0,,,,,,,,62.084,English,22,Female,2,57.575,Chrome,Windows,864,1536,2014,<30,0-10,0,0-30,7.620416667,37,0.04,0.04,0.4,0.39
6,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,0,0,0,0,,,,,,62.084,English,22,Female,2,57.575,Chrome,Windows,864,1536,2014,<30,0-10,0,0-30,7.620416667,37,0.04,0.04,0.4,0.39
7,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,0,0,0,0,0.25,0.25,0.25,,,62.084,English,22,Female,2,57.575,Chrome,Windows,864,1536,2014,<30,0-10,0,0-30,7.620416667,37,0.04,0.04,0.4,0.39
8,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,0,0,0,0,0.25,0.25,0.25,0.05,,62.084,English,22,Female,2,57.575,Chrome,Windows,864,1536,2014,<30,0-10,0,0-30,7.620416667,37,0.04,0.04,0.4,0.39
9,29,Fiora,0.0322,22,Dr. Mundo,0.0087,98,Ryze,0.014,47,Jinx,0.0443,78,Nautilus,0.0694,0,0,0,0,0,0.25,0.25,0.25,0.05,0.18,51.94,English,22,Female,2,57.575,Chrome,Windows,864,1536,2014,<30,0-10,0,0-30,7.620416667,37,0.04,0.04,0.4,0.39
10,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,1,,,,,,,,51.94,English,22,Female,2,57.575,Chrome,Windows,864,1536,2014,<30,0-10,0,0-30,7.620416667,37,0.04,0.04,0.4,0.39
11,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,1,1,1,,,,,,51.94,English,22,Female,2,57.575,Chrome,Windows,864,1536,2014,<30,0-10,0,0-30,7.620416667,37,0.04,0.04,0.4,0.39
12,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,1,1,1,0.5,0.51,0.51,,,51.94,English,22,Female,2,57.575,Chrome,Windows,864,1536,2014,<30,0-10,0,0-30,7.620416667,37,0.04,0.04,0.4,0.39
13,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,1,1,1,0.5,0.51,0.51,0.9,,51.94,English,22,Female,2,57.575,Chrome,Windows,864,1536,2014,<30,0-10,0,0-30,7.620416667,37,0.04,0.04,0.4,0.39
14,118,Teemo,0.0168,36,Graves,0.0375,61,LeBlanc,0.0332,73,Miss Fortune,0.0964,100,Senna,0.1068,1,1,1,1,1,0.5,0.51,0.51,0.9,0.88,69.109,English,22,Female,2,57.575,Chrome,Windows,864,1536,2014,<30,0-10,0,0-30,7.620416667,37,0.04,0.04,0.4,0.39
15,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,0,,,,,,,,69.109,English,22,Female,2,57.575,Chrome,Windows,864,1536,2014,<30,0-10,0,0-30,7.620416667,37,0.04,0.04,0.4,0.39
16,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,0,0,0,,,,,,69.109,English,22,Female,2,57.575,Chrome,Windows,864,1536,2014,<30,0-10,0,0-30,7.620416667,37,0.04,0.04,0.4,0.39
17,133,Vladimir,0.0201,92,Rammus,0.02,140,Yasuo,0.0507,46,Jhin,0.0642,130,Vel'Koz,0.0167,0,1,0,0,0,0.22,0.23,0.23,,,69.109,English,22,Female,2,57.575,Chrome,Windows,864,1536,2014,<30,0-10,0,0-30,7.620416667,37,0.04,0.04,0.4,0.39
